student_id,Age,Math_score,Science_score,English_score,Hours_studied,pass_fail
2521,19,83,74,66,3.5,1
2522,23,53,61,58,1.8,1
2523,19,71,65,63,3.5,1
2524,25,100,59,76,3.9,1
2525,25,66,75,53,1.5,1
2526,22,88,72,50,6.0,1
2527,20,50,89,71,3.5,1
2528,17,100,100,97,7.7,1
2529,19,75,80,100,6.4,1
2530,23,54,90,84,4.3,1
2531,19,74,64,50,5.8,1
2532,23,52,72,57,2.2,1
2533,23,43,83,78,4.0,1
2534,24,89,87,68,5.2,1
2535,18,38,80,60,0.5,1
2536,16,86,62,78,5.7,1
2537,18,89,100,69,7.9,1
2538,21,58,68,54,1.9,1
2539,22,42,57,63,1.2,1
2540,25,57,59,47,0.4,1
2541,17,55,73,73,4.9,1
2542,25,70,100,77,6.2,1
2543,16,69,77,96,5.2,1
2544,25,92,71,60,5.6,1
2545,22,84,87,84,5.6,1
2546,22,89,77,81,7.0,1
2547,22,51,76,74,1.6,1
2548,17,78,88,74,4.2,1
2549,24,51,63,73,0.5,1
2550,16,62,60,84,2.6,1
2551,25,92,53,78,4.5,1
2552,18,87,79,72,4.3,1
2553,18,51,65,68,4.8,1
2554,18,47,78,62,4.1,1
2555,25,26,51,77,0.3,1
2556,20,77,99,91,7.5,1
2557,25,82,65,44,4.1,1
2558,21,59,99,77,7.5,1
2559,22,96,76,85,6.3,1
2560,18,66,67,59,1.9,1
2561,22,88,69,41,0.3,1
2562,25,61,44,60,0.8,1
2563,21,66,79,65,7.3,1
2564,19,61,78,79,2.3,1
2565,20,73,92,84,7.6,1
2566,17,66,56,68,2.6,1
2567,23,89,69,79,7.9,1
2568,16,47,82,75,1.5,1
2569,25,59,60,69,4.3,1
2570,20,66,61,79,3.1,1
2571,22,71,79,67,5.9,1
2572,19,71,82,55,0.8,1
2573,21,59,66,60,0.6,1
2574,22,59,54,43,1.6,1
2575,16,69,65,78,7.2,1
2576,22,87,68,93,6.6,1
2577,16,46,52,62,1.2,1
2578,25,100,87,72,5.7,1
2579,20,90,71,56,3.3,1
2580,19,97,68,80,6.5,1
2581,22,56,52,59,0.3,1
2582,17,54,71,56,0.9,1
2583,18,81,89,88,4.3,1
2584,22,58,61,86,2.3,1
2585,20,74,74,80,0.9,1
2586,24,62,88,91,6.8,1
2587,16,76,77,74,3.8,1
2588,17,55,55,58,1.9,1
2589,18,71,54,43,3.5,1
2590,19,77,81,77,5.8,1
2591,18,91,60,64,2.7,1
2592,16,73,74,76,3.1,1
2593,17,54,57,64,1.8,1
2594,23,54,59,74,0.6,1
2595,24,50,59,66,1.3,1
2596,24,75,69,68,4.3,1
2597,21,70,73,70,3.0,1
2598,25,68,48,69,0.5,1
2599,19,94,84,96,6.1,1
2600,23,87,81,76,7.5,1
2601,25,74,65,61,3.1,1
2602,23,70,81,64,3.8,1
2603,21,57,81,75,1.8,1
2604,20,80,83,82,7.1,1
2605,20,41,66,56,1.2,1
2606,22,56,55,58,1.0,1
2607,22,51,79,60,3.4,1
2608,21,69,64,63,2.7,1
2609,24,63,70,71,1.6,1
2610,25,89,47,73,2.9,1
2611,22,62,79,56,3.0,1
2612,23,67,76,52,2.4,1
2613,25,71,79,81,3.3,1
2614,24,57,73,69,3.5,1
2615,19,62,61,68,3.1,1
2616,18,59,59,67,5.1,1
2617,18,44,74,85,3.3,1
2618,21,94,77,62,4.9,1
2619,16,77,74,96,5.4,1
2620,16,67,89,80,2.7,1
2621,21,66,69,69,1.6,1
2622,21,64,81,64,4.7,1
2623,18,76,74,71,2.3,1
2624,22,54,70,57,0.9,1
2625,24,38,80,65,4.4,1
2626,17,52,85,84,5.3,1
2627,16,50,68,64,1.1,1
2628,21,86,80,78,7.4,1
2629,16,100,83,100,7.8,1
2630,21,33,65,68,0.6,1
2631,22,100,100,88,7.3,1
2632,21,62,71,49,2.3,1
2633,21,74,74,82,4.8,1
2634,18,58,68,80,2.9,1
2635,24,94,87,88,7.2,1
2636,20,78,75,66,2.1,1
2637,20,79,68,89,6.0,1
2638,18,90,86,80,7.0,1
2639,25,36,74,58,0.2,1
2640,20,79,69,92,5.6,1
2641,22,52,92,67,3.3,1
2642,23,49,76,72,2.3,1
2643,17,100,71,80,6.4,1
2644,18,79,85,81,6.4,1
2645,21,49,55,64,0.5,1
2646,16,81,67,96,5.9,1
2647,17,42,45,43,1.2,0
2648,17,80,82,76,4.9,1
2649,17,59,58,50,1.5,1
2650,19,64,67,65,0.4,1
2651,24,68,47,48,1.5,1
2652,23,64,56,49,2.3,1
2653,16,64,70,78,3.5,1
2654,24,71,77,78,4.6,1
2655,17,72,47,65,1.5,1
2656,25,76,53,74,2.4,1
2657,19,77,54,55,3.4,1
2658,20,60,68,69,2.3,1
2659,23,64,52,70,2.8,1
2660,23,50,57,56,0.1,1
2661,25,95,73,58,6.2,1
2662,25,44,71,57,2.1,1
2663,23,62,81,53,3.0,1
2664,19,68,85,76,4.7,1
2665,23,73,100,90,7.0,1
2666,23,65,82,83,3.6,1
2667,22,100,73,67,7.6,1
2668,18,84,89,71,3.2,1
2669,18,67,59,74,1.2,1
2670,20,67,78,69,2.7,1
2671,20,87,76,84,6.6,1
2672,23,84,77,68,3.5,1
2673,16,89,85,64,2.8,1
2674,18,46,83,59,1.9,1
2675,22,86,68,67,3.9,1
2676,25,77,74,73,3.4,1
2677,20,52,79,77,2.7,1
2678,23,68,48,64,0.5,1
2679,19,75,65,94,7.6,1
2680,23,70,68,74,6.3,1
2681,21,100,62,79,5.6,1
2682,19,62,64,65,5.7,1
2683,19,68,73,67,3.9,1
2684,18,74,88,80,5.0,1
2685,25,100,80,90,7.2,1
2686,19,85,81,84,6.3,1
2687,16,70,73,62,3.8,1
2688,24,72,60,72,1.2,1
2689,21,52,71,59,4.8,1
2690,25,50,75,77,4.8,1
2691,19,62,73,61,4.2,1
2692,16,77,69,75,2.4,1
2693,16,76,73,54,5.2,1
2694,18,75,66,74,3.6,1
2695,23,86,86,75,6.1,1
2696,23,82,57,62,2.3,1
2697,16,69,50,57,1.0,1
2698,22,80,63,62,4.4,1
2699,22,45,50,58,1.4,1
2700,25,47,40,59,0.3,0
2701,18,76,70,76,4.0,1
2702,19,62,53,69,0.7,1
2703,17,68,57,58,3.3,1
2704,22,73,74,75,5.6,1
2705,19,89,87,70,3.6,1
2706,24,64,47,48,0.2,1
2707,23,57,66,72,0.3,1
2708,24,85,55,77,2.6,1
2709,22,57,45,53,0.2,1
2710,24,40,59,64,0.5,1
2711,19,92,76,65,4.7,1
2712,18,62,70,70,3.2,1
2713,25,50,61,70,2.3,1
2714,25,70,73,86,2.1,1
2715,22,58,63,51,1.0,1
2716,24,69,83,83,6.2,1
2717,22,79,60,83,6.4,1
2718,20,96,73,61,6.7,1
2719,20,82,73,49,2.9,1
2720,20,51,65,65,1.7,1
2721,18,90,100,73,6.9,1
2722,22,81,82,84,4.8,1
2723,24,79,60,78,4.8,1
2724,17,81,94,70,7.1,1
2725,16,94,83,73,7.6,1
2726,18,68,49,73,0.8,1
2727,22,71,86,72,5.9,1
2728,16,75,83,88,7.2,1
2729,19,39,40,68,1.0,0
2730,23,36,76,74,1.4,1
2731,23,69,78,79,7.0,1
2732,23,75,56,54,0.5,1
2733,22,90,81,81,5.4,1
2734,16,62,79,74,4.6,1
2735,20,76,72,75,5.7,1
2736,19,80,63,65,1.9,1
2737,16,89,74,92,7.0,1
2738,19,73,79,68,5.7,1
2739,17,61,79,81,4.8,1
2740,21,93,70,75,5.8,1
2741,21,58,65,86,3.3,1
2742,18,78,83,67,6.5,1
2743,24,73,69,69,3.3,1
2744,21,82,64,79,5.2,1
2745,18,68,100,86,7.1,1
2746,21,71,77,67,4.3,1
2747,25,62,54,61,1.1,1
2748,22,78,98,80,7.0,1
2749,24,86,60,59,0.8,1
2750,19,70,81,65,5.5,1
2751,21,82,67,66,5.9,1
2752,22,72,57,73,1.8,1
2753,17,57,59,59,1.8,1
2754,16,64,100,77,7.1,1
2755,23,86,73,64,1.2,1
2756,19,84,90,83,4.3,1
2757,16,53,64,67,0.1,1
2758,17,46,75,62,2.0,1
2759,21,92,79,70,5.3,1
2760,20,78,59,64,3.4,1
2761,25,59,48,64,4.7,1
2762,20,77,86,69,5.6,1
2763,24,65,88,96,6.2,1
2764,23,67,68,100,8.0,1
2765,17,65,70,68,3.8,1
2766,17,50,71,63,3.6,1
2767,23,48,75,65,0.3,1
2768,22,51,54,50,0.8,1
2769,16,71,91,67,7.5,1
2770,22,84,65,75,6.4,1
2771,20,69,63,80,4.7,1
2772,18,50,48,54,0.3,1
2773,18,97,93,83,7.7,1
2774,18,91,88,80,6.2,1
2775,21,70,78,76,6.9,1
2776,17,36,71,75,0.8,1
2777,25,62,78,72,4.5,1
2778,24,81,76,90,7.2,1
2779,22,67,86,68,3.8,1
2780,20,85,78,71,7.0,1
2781,24,100,74,86,7.4,1
2782,25,65,68,78,1.5,1
2783,24,66,73,70,3.0,1
2784,22,51,67,64,0.9,1
2785,20,58,59,79,1.1,1
2786,17,79,72,84,4.2,1
2787,20,100,100,92,7.0,1
2788,19,59,70,76,5.3,1
2789,18,57,59,71,3.1,1
2790,18,76,95,94,6.9,1
2791,23,86,72,72,4.1,1
2792,21,100,92,73,7.5,1
2793,22,51,68,66,0.3,1
2794,21,85,52,56,3.1,1
2795,18,83,68,54,3.8,1
2796,18,76,51,64,1.9,1
2797,17,73,71,88,3.5,1
2798,18,92,90,80,6.2,1
2799,20,79,48,67,3.7,1
2800,21,98,94,73,7.4,1
2801,23,80,57,61,3.1,1
2802,25,48,77,69,4.8,1
2803,21,46,60,48,0.7,1
2804,20,73,97,66,5.0,1
2805,25,61,95,83,4.1,1
2806,21,77,91,91,7.8,1
2807,22,49,56,71,2.2,1
2808,18,95,79,73,6.4,1
2809,21,70,77,65,5.7,1
2810,17,81,91,67,5.8,1
2811,19,66,68,88,4.8,1
2812,21,48,56,66,2.0,1
2813,25,64,78,75,3.7,1
2814,22,83,83,79,6.5,1
2815,19,80,95,91,6.5,1
2816,20,65,65,76,4.1,1
2817,22,69,77,66,5.0,1
2818,18,64,49,77,1.4,1
2819,16,61,60,55,0.3,1
2820,17,83,83,75,7.4,1
2821,25,82,78,59,0.5,1
2822,19,52,53,56,1.8,1
2823,20,79,93,95,7.4,1
2824,19,62,73,62,1.4,1
2825,24,79,75,73,4.9,1
2826,20,47,88,84,6.5,1
2827,22,55,65,68,1.8,1
2828,17,62,51,50,0.0,1
2829,25,73,86,86,6.8,1
2830,23,58,70,60,3.5,1
2831,25,99,83,82,6.0,1
2832,22,97,72,77,6.3,1
2833,23,61,81,73,4.1,1
2834,17,80,72,65,4.8,1
2835,22,56,74,65,1.7,1
2836,19,76,89,51,3.0,1
2837,25,58,53,69,2.0,1
2838,21,55,80,70,2.9,1
2839,23,91,90,83,7.3,1
2840,20,81,82,88,3.8,1
2841,24,82,56,83,4.8,1
2842,19,56,63,59,0.7,1
2843,24,81,70,53,0.4,1
2844,22,66,72,62,2.2,1
2845,20,82,71,54,1.3,1
2846,18,53,54,68,2.3,1
2847,18,65,57,64,1.9,1
2848,17,59,68,54,2.2,1
2849,23,67,79,66,4.4,1
2850,16,63,71,74,2.6,1
2851,16,80,66,77,4.0,1
2852,18,74,56,59,1.9,1
2853,20,51,76,69,3.7,1
2854,25,72,90,81,6.0,1
2855,16,50,63,67,2.3,1
2856,22,68,69,84,7.1,1
2857,24,51,57,68,2.8,1
2858,24,64,97,99,7.5,1
2859,18,84,96,73,6.4,1
2860,25,91,78,87,7.2,1
2861,16,65,68,54,2.5,1
2862,18,76,55,61,3.6,1
2863,18,72,85,82,5.2,1
2864,23,63,50,75,2.0,1
2865,21,71,88,100,7.1,1
2866,17,73,78,70,2.4,1
2867,22,86,82,76,7.1,1
2868,24,91,92,63,3.8,1
2869,23,51,67,60,0.5,1
2870,17,59,59,55,1.2,1
2871,16,63,65,63,4.1,1
2872,25,73,65,65,3.7,1
2873,16,59,70,79,6.4,1
2874,24,43,61,45,0.3,0
2875,25,77,72,76,4.0,1
2876,23,69,76,73,5.9,1
2877,19,48,67,70,0.7,1
2878,18,64,53,60,1.6,1
2879,18,35,56,77,3.4,1
2880,18,100,83,92,6.9,1
2881,17,68,60,63,1.8,1
2882,23,75,73,92,6.5,1
2883,21,91,81,60,6.8,1
2884,21,66,74,80,5.1,1
2885,25,68,88,78,4.2,1
2886,16,63,67,93,3.5,1
2887,20,69,61,80,4.0,1
2888,20,55,65,68,0.9,1
2889,19,83,100,94,7.0,1
2890,24,58,68,58,2.9,1
2891,21,65,81,81,2.4,1
2892,21,78,97,85,7.4,1
2893,22,56,62,68,1.2,1
2894,19,68,97,71,3.9,1
2895,22,54,87,70,4.7,1
2896,18,81,55,60,2.7,1
2897,17,75,69,68,0.8,1
2898,17,95,91,67,7.5,1
2899,18,94,88,100,7.9,1
2900,21,100,93,68,5.4,1
2901,25,63,67,89,0.7,1
2902,17,100,73,71,7.9,1
2903,19,98,69,71,6.3,1
2904,20,75,56,71,4.9,1
2905,20,36,66,72,1.1,1
2906,24,75,47,52,0.8,1
2907,16,63,74,58,3.1,1
2908,24,67,55,52,2.5,1
2909,22,84,100,76,6.5,1
2910,19,79,70,68,3.7,1
2911,16,78,79,68,4.7,1
2912,17,66,61,74,2.3,1
2913,19,72,82,62,5.7,1
2914,24,55,74,92,5.8,1
2915,23,67,86,73,5.2,1
2916,20,70,74,58,3.1,1
2917,22,88,73,85,6.3,1
2918,22,58,95,71,5.3,1
2919,18,61,30,50,0.1,0
2920,21,66,67,58,1.2,1
2921,25,69,80,73,4.0,1
2922,16,78,72,57,5.1,1
2923,21,82,79,74,2.7,1
2924,18,64,58,54,2.7,1
2925,24,52,74,47,2.2,1
2926,19,54,89,64,3.5,1
2927,23,77,82,94,7.7,1
2928,20,65,54,75,2.7,1
2929,17,90,54,83,3.8,1
2930,19,76,90,76,7.4,1
2931,20,62,64,69,2.4,1
2932,20,93,77,69,3.2,1
2933,19,73,90,59,7.6,1
2934,20,85,95,58,4.3,1
2935,16,91,67,66,4.0,1
2936,25,68,63,76,5.3,1
2937,24,74,83,78,5.3,1
2938,24,100,87,90,5.8,1
2939,16,92,86,78,5.5,1
2940,18,83,85,76,7.4,1
2941,20,54,90,77,5.4,1
2942,17,86,72,100,6.1,1
2943,24,81,80,92,5.1,1
2944,19,76,61,44,0.5,1
2945,20,95,95,95,7.7,1
2946,24,83,83,81,3.7,1
2947,20,76,85,86,6.3,1
2948,24,100,83,61,7.6,1
2949,25,81,78,84,6.4,1
2950,18,74,71,66,4.2,1
2951,21,68,42,44,0.2,1
2952,22,70,69,78,1.7,1
2953,25,100,95,80,6.0,1
2954,23,90,65,75,4.5,1
2955,21,74,66,74,1.6,1
2956,21,76,59,85,5.2,1
2957,21,100,95,70,6.9,1
2958,17,65,62,76,4.7,1
2959,24,69,93,95,5.8,1
2960,21,67,53,63,2.0,1
2961,16,92,87,85,6.9,1
2962,20,79,91,79,6.5,1
2963,22,97,86,67,7.9,1
2964,22,56,67,59,0.2,1
2965,17,97,78,86,7.0,1
2966,17,77,89,74,7.8,1
2967,17,66,82,65,1.5,1
2968,24,88,84,75,6.0,1
2969,24,95,76,94,7.5,1
2970,17,74,85,78,7.2,1
2971,22,47,75,65,0.7,1
2972,25,59,59,58,0.0,1
2973,21,73,73,89,3.2,1
2974,19,48,67,74,0.7,1
2975,25,94,91,60,5.6,1
2976,18,64,83,58,1.4,1
2977,24,47,73,74,1.9,1
2978,19,59,73,82,3.9,1
2979,25,81,90,70,5.3,1
2980,25,78,62,66,3.3,1
2981,25,91,92,73,6.8,1
2982,17,56,72,76,3.2,1
2983,18,79,62,81,4.6,1
2984,16,60,64,68,1.8,1
2985,17,82,84,89,5.5,1
2986,19,73,80,75,5.7,1
2987,17,59,69,65,2.7,1
2988,21,60,53,75,2.6,1
2989,20,74,85,73,3.5,1
2990,19,81,83,68,3.9,1
2991,20,50,57,62,0.0,1
2992,23,69,75,77,4.2,1
2993,20,57,72,80,1.1,1
2994,24,58,50,63,0.5,1
2995,19,65,63,60,3.6,1
2996,18,71,66,73,3.8,1
2997,19,49,99,62,5.2,1
2998,18,53,58,50,0.9,1
2999,17,52,49,66,2.2,1
3000,25,83,100,96,7.7,1
3001,20,81,66,66,6.5,1
3002,24,78,65,62,7.4,1
3003,16,80,64,64,1.2,1
3004,21,42,58,64,0.0,1
3005,20,61,87,76,5.8,1
3006,22,84,92,73,5.4,1
3007,21,50,61,62,0.8,1
3008,21,70,69,56,2.9,1
3009,23,64,63,76,1.8,1
3010,18,69,69,60,1.9,1
3011,22,71,69,85,4.3,1
3012,18,61,66,74,1.8,1
3013,16,74,59,80,2.1,1
3014,23,82,100,93,7.1,1
3015,25,66,42,49,1.0,1
3016,19,52,53,49,0.4,1
3017,16,47,88,88,7.4,1
3018,17,33,38,50,0.7,0
3019,20,45,32,60,0.0,0
3020,18,40,70,68,0.2,1
3021,16,84,97,76,5.3,1
3022,18,65,64,69,1.6,1
3023,23,41,63,77,0.5,1
3024,19,70,69,51,2.9,1
3025,22,83,70,62,1.2,1
3026,21,56,67,78,0.3,1
3027,22,59,53,65,0.9,1
3028,19,82,88,90,5.6,1
3029,24,58,80,59,7.1,1
3030,25,69,93,79,7.9,1
3031,25,45,63,60,4.3,1
3032,23,71,65,73,2.2,1
3033,16,55,81,60,1.6,1
3034,25,59,52,42,0.9,1
3035,19,55,76,68,5.9,1
3036,25,73,81,74,5.7,1
3037,18,72,79,82,4.3,1
3038,25,64,86,78,4.3,1
3039,17,56,65,65,2.7,1
3040,18,62,37,62,0.4,1
3041,18,83,97,65,6.4,1
3042,17,66,67,67,3.4,1
3043,21,54,40,69,3.7,1
3044,16,82,84,63,6.2,1
3045,16,67,75,59,0.7,1
3046,19,66,76,61,3.8,1
3047,24,91,83,77,5.2,1
3048,18,86,82,97,7.9,1
3049,24,75,69,91,5.2,1
3050,25,87,69,73,5.3,1
3051,24,90,89,82,7.3,1
3052,16,50,54,69,2.5,1
3053,23,55,57,60,0.2,1
3054,21,84,92,83,5.1,1
3055,20,59,81,73,4.2,1
3056,20,78,83,71,4.1,1
3057,16,75,51,66,2.9,1
3058,16,77,84,77,5.0,1
3059,22,64,68,51,4.8,1
3060,25,100,100,72,6.2,1
3061,24,69,66,69,1.5,1
3062,22,64,42,62,2.0,1
3063,24,77,98,91,5.9,1
3064,24,81,61,83,7.6,1
3065,24,59,56,58,1.6,1
3066,19,50,77,69,1.2,1
3067,25,74,65,67,5.4,1
3068,20,54,74,76,3.3,1
3069,22,92,94,84,6.1,1
3070,17,54,67,63,2.5,1
3071,16,72,100,72,6.6,1
3072,21,86,83,76,6.1,1
3073,22,78,71,72,6.3,1
3074,19,83,89,81,7.7,1
3075,17,62,90,79,3.8,1
3076,24,60,89,63,4.0,1
3077,17,53,64,81,2.9,1
3078,21,100,90,87,5.8,1
3079,16,71,86,55,5.4,1
3080,20,33,71,62,1.9,1
3081,21,45,61,68,1.6,1
3082,19,76,84,75,6.5,1
3083,25,45,76,73,3.6,1
3084,19,65,78,73,1.9,1
3085,23,53,69,68,1.7,1
3086,16,100,100,71,5.8,1
3087,25,48,81,82,6.1,1
3088,24,82,87,65,6.9,1
3089,24,91,85,95,7.1,1
3090,16,36,70,83,4.7,1
3091,24,36,46,63,1.0,0
3092,23,87,59,75,5.1,1
3093,25,57,49,76,1.0,1
3094,19,67,61,63,3.1,1
3095,16,40,47,71,0.6,1
3096,25,51,58,65,2.3,1
3097,22,70,75,94,4.2,1
3098,19,91,58,40,1.4,1
3099,25,79,82,72,4.8,1
3100,17,68,75,55,0.7,1
3101,20,31,55,72,1.0,1
3102,16,82,75,88,6.2,1
3103,22,87,66,65,3.4,1
3104,18,67,85,50,3.4,1
3105,19,100,92,74,7.0,1
3106,25,67,61,60,0.7,1
3107,18,100,90,82,5.5,1
3108,19,91,63,68,2.0,1
3109,22,77,86,52,4.1,1
3110,22,81,77,73,6.1,1
3111,19,91,80,88,7.9,1
3112,20,82,99,81,7.2,1
3113,23,74,88,92,6.2,1
3114,24,39,69,65,1.1,1
3115,21,78,80,64,4.9,1
3116,16,87,86,77,4.8,1
3117,25,82,79,52,4.6,1
3118,23,74,82,80,7.9,1
3119,25,65,68,78,5.6,1
3120,22,67,73,65,7.0,1
3121,25,78,64,79,6.1,1
3122,17,59,81,93,7.1,1
3123,21,63,64,81,4.6,1
3124,20,68,48,60,0.2,1
3125,25,98,60,82,6.3,1
3126,19,60,84,87,2.4,1
3127,22,76,74,71,4.5,1
3128,24,68,67,74,3.8,1
3129,22,98,90,83,7.8,1
3130,19,61,76,87,4.2,1
3131,25,69,67,67,7.3,1
3132,24,77,97,54,6.1,1
3133,16,100,80,85,7.2,1
3134,25,79,69,85,4.9,1
3135,18,69,56,78,3.2,1
3136,17,94,74,85,6.3,1
3137,22,82,73,58,5.0,1
3138,17,68,76,71,5.4,1
3139,19,76,92,83,6.5,1
3140,19,77,76,81,6.2,1
3141,25,75,94,77,6.4,1
3142,16,79,93,94,6.7,1
3143,16,63,47,44,0.1,1
3144,17,100,100,100,8.0,1
3145,22,86,80,75,4.0,1
3146,16,46,70,66,0.4,1
3147,25,90,85,90,5.2,1
3148,16,78,74,51,3.6,1
3149,24,50,57,60,1.6,1
3150,21,65,63,67,1.8,1
3151,23,59,64,92,3.5,1
3152,18,88,81,67,5.8,1
3153,18,65,87,91,4.8,1
3154,23,97,100,69,7.4,1
3155,25,60,68,75,5.6,1
3156,24,88,76,100,5.4,1
3157,19,64,89,73,1.6,1
3158,18,58,73,59,1.6,1
3159,23,74,75,85,4.4,1
3160,18,55,84,79,5.4,1
3161,22,58,52,47,0.9,1
3162,18,68,42,63,3.7,1
3163,22,59,65,58,1.0,1
3164,20,65,74,68,4.7,1
3165,25,73,75,40,2.6,1
3166,17,66,69,73,3.4,1
3167,23,61,68,60,1.6,1
3168,18,84,85,69,7.2,1
3169,24,61,64,66,1.4,1
3170,23,88,68,71,7.2,1
3171,17,73,100,63,5.0,1
3172,21,86,62,78,5.9,1
3173,25,70,48,72,3.5,1
3174,19,100,88,75,7.0,1
3175,21,59,82,54,3.3,1
3176,23,86,67,70,6.3,1
3177,22,73,67,66,3.2,1
3178,23,63,48,75,1.9,1
3179,18,100,86,76,6.9,1
3180,18,65,55,57,1.4,1
3181,18,38,73,50,0.7,1
3182,24,100,100,77,7.9,1
3183,22,71,62,74,4.6,1
3184,25,52,35,52,1.1,0
3185,25,71,82,79,7.6,1
3186,25,66,73,86,4.9,1
3187,16,100,100,93,7.6,1
3188,25,59,81,95,5.5,1
3189,22,71,78,75,7.8,1
3190,18,64,49,55,2.4,1
3191,25,59,61,70,4.1,1
3192,24,84,91,68,4.1,1
3193,16,66,83,85,5.6,1
3194,22,92,57,72,3.6,1
3195,18,48,51,65,0.2,1
3196,17,47,73,67,5.8,1
3197,25,67,78,57,4.3,1
3198,24,52,84,56,4.0,1
3199,18,52,61,67,2.6,1
3200,24,43,56,65,2.5,1
3201,18,80,68,69,5.5,1
3202,21,55,67,88,6.0,1
3203,21,74,77,82,5.5,1
3204,24,67,62,44,1.4,1
3205,20,73,60,60,2.0,1
3206,21,77,78,75,6.6,1
3207,19,85,87,68,5.1,1
3208,22,77,87,100,6.6,1
3209,24,100,75,79,7.7,1
3210,17,83,85,73,5.5,1
3211,21,85,77,86,5.8,1
3212,25,56,69,61,1.4,1
3213,19,51,57,83,2.7,1
3214,24,72,57,53,0.8,1
3215,16,76,87,68,7.6,1
3216,21,70,51,70,0.1,1
3217,20,82,90,76,6.6,1
3218,24,77,100,88,6.6,1
3219,23,78,82,78,4.8,1
3220,19,54,86,71,2.2,1
3221,19,76,74,84,3.2,1
3222,19,72,59,53,0.9,1
3223,19,58,86,72,6.5,1
3224,22,68,70,72,3.6,1
3225,25,73,51,63,2.1,1
3226,17,51,50,69,0.3,1
3227,25,90,73,59,4.2,1
3228,25,76,89,86,5.9,1
3229,20,67,81,52,2.9,1
3230,22,52,68,70,1.3,1
3231,22,91,64,60,3.3,1
3232,23,65,70,92,4.3,1
3233,18,64,81,70,3.9,1
3234,24,57,76,64,5.1,1
3235,21,72,98,74,6.4,1
3236,18,59,62,63,2.4,1
3237,17,71,87,92,6.5,1
3238,16,73,61,51,0.3,1
3239,19,77,72,75,4.7,1
3240,17,97,85,76,6.4,1
3241,16,50,69,60,2.6,1
3242,18,67,77,84,5.5,1
3243,24,59,83,84,4.2,1
3244,23,85,78,61,7.7,1
3245,22,60,62,84,3.6,1
3246,18,73,95,92,6.0,1
3247,18,77,100,88,7.4,1
3248,18,81,81,72,5.7,1
3249,18,68,65,76,1.5,1
3250,16,93,74,72,5.0,1
3251,16,71,84,74,7.1,1
3252,24,70,78,72,3.7,1
3253,23,62,54,72,3.2,1
3254,21,76,64,86,3.8,1
3255,21,72,80,80,4.5,1
3256,16,78,57,59,2.6,1
3257,23,62,62,71,3.1,1
3258,18,80,95,73,5.7,1
3259,18,53,52,65,0.5,1
3260,25,56,100,70,5.2,1
3261,16,72,80,55,2.6,1
3262,22,76,100,76,7.1,1
3263,21,61,70,76,5.3,1
3264,19,98,81,90,7.2,1
3265,19,89,71,68,6.3,1
3266,20,93,54,70,3.3,1
3267,23,65,55,77,1.8,1
3268,20,77,60,69,6.9,1
3269,23,73,69,57,4.9,1
3270,25,76,73,76,3.5,1
3271,17,51,76,49,1.3,1
3272,23,66,84,92,5.8,1
3273,21,87,53,58,1.1,1
3274,16,80,83,74,6.5,1
3275,21,73,48,63,3.2,1
3276,16,61,51,61,2.1,1
3277,23,55,72,68,4.1,1
3278,21,82,73,81,5.3,1
3279,24,89,77,69,3.2,1
3280,16,20,61,73,1.6,1
3281,22,85,57,71,5.2,1
3282,17,63,87,50,2.8,1
3283,25,85,84,89,7.2,1
3284,25,91,78,74,6.0,1
3285,19,59,57,76,3.8,1
3286,19,99,55,67,7.3,1
3287,17,57,61,70,1.7,1
3288,16,74,76,70,5.1,1
3289,18,51,44,51,0.9,0
3290,18,59,44,50,0.4,1
3291,17,54,64,65,0.9,1
3292,25,76,63,82,5.8,1
3293,24,86,78,66,6.1,1
3294,16,50,70,76,2.3,1
3295,19,65,63,85,4.3,1
3296,24,42,61,54,0.8,1
3297,17,72,61,52,0.7,1
3298,21,91,75,76,6.9,1
3299,18,58,67,70,1.2,1
3300,21,73,82,91,8.0,1
3301,17,80,82,93,6.5,1
3302,25,66,87,85,4.8,1
3303,23,82,75,74,6.6,1
3304,19,70,64,77,3.4,1
3305,21,67,63,73,3.1,1
3306,17,75,85,79,7.1,1
3307,23,74,91,86,7.4,1
3308,23,71,73,78,2.2,1
3309,23,90,77,78,5.8,1
3310,19,57,69,53,1.0,1
3311,17,64,89,75,2.7,1
3312,16,46,61,57,1.8,1
3313,19,68,60,82,0.5,1
3314,25,67,79,74,7.3,1
3315,20,63,87,76,5.0,1
3316,20,57,74,76,3.4,1
3317,23,96,98,79,6.7,1
3318,16,72,76,55,4.4,1
3319,24,64,80,62,1.0,1
3320,19,45,45,72,0.8,1
3321,17,67,74,76,3.9,1
3322,21,69,73,72,3.6,1
3323,17,82,76,84,7.8,1
3324,23,61,76,67,0.8,1
3325,21,80,65,53,0.6,1
3326,20,81,76,81,3.9,1
3327,17,92,81,81,5.6,1
3328,24,90,62,81,5.4,1
3329,25,68,66,72,2.0,1
3330,19,74,87,89,4.9,1
3331,23,97,66,76,7.4,1
3332,21,76,55,71,4.7,1
3333,23,64,60,56,0.2,1
3334,21,77,81,75,5.0,1
3335,17,41,49,66,0.4,1
3336,16,85,80,85,6.0,1
3337,24,52,40,70,0.5,1
3338,20,60,68,87,4.6,1
3339,17,69,74,65,2.5,1
3340,25,62,76,50,2.4,1
3341,22,66,79,79,6.3,1
